product_id,name,category,description,price,brand,target_audience
2677,KitchenMaster East Professional Vacuum,Home & Kitchen,Features multiple speed settings for precise cooking. Includes recipe book and is dishwasher safe for various uses.The KitchenMaster East Professional Vacuum boasts commercial-grade stainless steel construction. ,601.24,ChefPro,B2C Consumers
1306,TechPro Worker Elite Speaker,Electronics,Battery life of all-day with 5G connectivity. Features advanced AI camera with 108MP main sensor. Perfect for professionals seeking reliable technology.Powered by Apple M2 processor with 12GB RAM. ,1131.63,PowerMax,Professionals
4842,OutdoorGear Model Elite Running Shoes,Sports & Outdoors,Designed for professional use with quick setup. Includes warranty and is easy to maintain.Features safety enhancements that improves outdoor experience. Perfect for outdoor adventurers seeking premium quality. ,126.25,AdventurePro,Students
3313,StyleCraft State Luxe Jacket,Fashion,Available in various colors to suit specific occasions. From EliteFashion's premium range offering excellent value.Crafted from premium cotton for stylish appearance. Perfect for everyday wear with practical features. ,95.85,EliteFashion,Families
3422,EliteFashion Mouth Luxe Dress,Fashion,Available in various colors to suit specific occasions. Crafted from organic materials for stylish appearance. From ComfortFit's latest collection offering luxury quality.Perfect for special occasions with modern aesthetics. ,268.05,ComfortFit,Families
1318,SonicWave Radio Max Smartphone,Electronics,Battery life of all-day with WiFi 6 connectivity. Perfect for everyday users seeking premium performance.The SonicWave Radio Max Smartphone features a 6.7-inch AMOLED display with Retina resolution. Features advanced AI camera with 108MP main sensor. ,957.67,GigaTech,B2C Consumers
4874,ProFit Risk Elite Yoga Mat,Sports & Outdoors,Designed for outdoor adventures with quick setup. Features ergonomic design that improves outdoor experience. Includes carrying case and is multi-functional.,210.4,ActiveLife,Budget Conscious
2248,HomeEssentials Laugh Pro Coffee Maker,Home & Kitchen,Includes warranty and is space-saving for various uses.Features digital controls for easy operation. The HomeEssentials Laugh Pro Coffee Maker boasts energy-efficient stainless steel construction. Designed with safety features making it family-friendly. ,113.8,ComfortLiving,Families
4101,LuxeBeauty Management Advanced Makeup Kit,Beauty & Personal Care,Formulated with advanced compounds like plant extracts. Provides gentle care for specific concerns. Delivers reduced appearance with immediate effect. Packaged in sustainable container with airless pump.,286.41,GlowBeauty,Families
4666,OutdoorGear Note Advanced Bicycle,Sports & Outdoors,Constructed with high-density foam for superior comfort. Perfect for fitness enthusiasts seeking premium quality. Includes warranty and is space-efficient.,334.65,FitTech,B2C Consumers
2604,HomeEssentials Want Professional Cookware Set,Home & Kitchen,Perfect for busy families who value innovation in their kitchen. Features multiple speed settings for easy operation. The HomeEssentials Want Professional Cookware Set boasts premium non-stick coating. ,234.9,PremiumKitchen,Budget Conscious
3826,NatureCare Cause Luxury Serum,Beauty & Personal Care,Formulated with clinical-strength actives like plant extracts. Delivers professional results with long-term benefits. Packaged in elegant container with airless pump.Provides professional-grade performance for daily use. ,53.08,PureSkin,Families
4133,PureSkin Soon Luxury Face Cream,Beauty & Personal Care,Delivers radiant glow with long-term benefits. Features cruelty-free formula that's effective. Provides professional-grade performance for specific concerns. Packaged in functional container with glass bottle.,150.22,NatureCare,Luxury Buyers
2177,HomeEssentials Someone Smart Air Fryer,Home & Kitchen,Perfect for culinary enthusiasts who value quality in their kitchen. The HomeEssentials Someone Smart Air Fryer boasts commercial-grade 1500W motor. Designed with BPA-free materials making it family-friendly. ,679.29,KitchenMaster,Families
3777,NatureCare Happy Natural Face Cream,Beauty & Personal Care,Packaged in functional container with airless pump.Formulated with natural ingredients like hyaluronic acid. Provides professional-grade performance for daily use. Delivers radiant glow with immediate effect. ,237.32,PureSkin,Students
3871,LuxeBeauty Reflect Advanced Face Cream,Beauty & Personal Care,Provides gentle care for daily use. Formulated with natural ingredients like plant extracts. Delivers reduced appearance with regular use. ,228.59,GlowBeauty,Professionals
1319,TechPro Maybe Ultra Speaker,Electronics,Features advanced AI camera with 48MP main sensor. Perfect for gaming enthusiasts seeking reliable technology.The TechPro Maybe Ultra Speaker features a 6.7-inch AMOLED display with Full HD resolution. Powered by Snapdragon 8 Gen 2 processor with 16GB RAM. ,201.51,Quantum,Professionals
1179,AudioElite Interest Premium Laptop,Electronics,Battery life of fast-charging with Bluetooth 5.2 connectivity. Powered by Snapdragon 8 Gen 2 processor with 12GB RAM. Features triple camera system with 48MP main sensor. ,85.7,AudioElite,B2C Consumers
1317,SmartLife Seem Plus Laptop,Electronics,Perfect for everyday users seeking cutting-edge features.Battery life of all-day with WiFi 6 connectivity. The SmartLife Seem Plus Laptop features a 15.6-inch IPS LCD display with Full HD resolution. ,736.45,SonicWave,Students
2954,StyleCraft Maybe Designer Sneakers,Fashion,Crafted from premium cotton for durable wear. Available in various colors to suit individual preferences. Perfect for active lifestyles with modern aesthetics. From UrbanWear's premium range offering luxury quality.,140.02,UrbanWear,B2C Consumers
2268,ChefPro Note Premium Blender,Home & Kitchen,The ChefPro Note Premium Blender boasts energy-efficient stainless steel construction. Perfect for busy families who value convenience in their kitchen. Features smart technology for easy operation. ,556.5,EcoLiving,Students
212,PowerMax Employee X Smartphone,Electronics,Perfect for professionals seeking cutting-edge features.The PowerMax Employee X Smartphone features a 5.8-inch AMOLED display with 4K resolution. Powered by Apple M2 processor with 16GB RAM. Battery life of fast-charging with Bluetooth 5.2 connectivity. ,658.98,GigaTech,Students
1249,SmartLife National X Headphones,Electronics,Features triple camera system with 12MP main sensor. The SmartLife National X Headphones features a 5.8-inch OLED display with 4K resolution. Battery life of all-day with WiFi 6 connectivity. ,907.92,SmartLife,Families
3903,GlowBeauty Lose Advanced Hair Care,Beauty & Personal Care,Provides visible results for daily use. Delivers professional results with regular use. Packaged in sustainable container with travel-friendly design.,58.14,FreshGlow,Families
4697,SportElite Series Elite Yoga Mat,Sports & Outdoors,Features safety enhancements that improves outdoor experience. Constructed with premium rubber for maximum durability. Includes carrying case and is easy to maintain.Perfect for outdoor adventurers seeking reliable equipment. ,380.7,ActiveLife,Professionals
4672,FitTech Raise Elite Yoga Mat,Sports & Outdoors,Perfect for sports professionals seeking premium quality. Constructed with aircraft-grade aluminum for superior comfort. Includes carrying case and is easy to maintain.Features advanced technology that improves outdoor experience. ,31.25,AdventurePro,Students
4035,LuxeBeauty Old Natural Face Cream,Beauty & Personal Care,Provides professional-grade performance for daily use. Formulated with clinical-strength actives like hyaluronic acid. Packaged in elegant container with glass bottle.Delivers enhanced natural beauty with immediate effect. ,299.71,NatureCare,Students
4537,SportElite Exist Elite Yoga Mat,Sports & Outdoors,Includes warranty and is easy to maintain.Perfect for fitness enthusiasts seeking reliable equipment. Features advanced technology that improves athletic performance. Constructed with aircraft-grade aluminum for maximum durability. ,360.56,SportElite,Luxury Buyers
2609,ComfortLiving Officer Premium Coffee Maker,Home & Kitchen,Perfect for culinary enthusiasts who value quality in their kitchen. The ComfortLiving Officer Premium Coffee Maker boasts premium non-stick coating. Designed with safety features making it user-safe. ,660.57,KitchenMaster,Families
1029,VisionTech Pay Ultra Headphones,Electronics,Perfect for content creators seeking reliable technology.Battery life of up to 20 hours with Bluetooth 5.2 connectivity. Powered by Intel Core i7 processor with 12GB RAM. The VisionTech Pay Ultra Headphones features a 15.6-inch OLED display with Full HD resolution. ,756.03,TechPro,Budget Conscious
4001,PureSkin Including Advanced Makeup Kit,Beauty & Personal Care,Formulated with advanced compounds like plant extracts. Delivers enhanced natural beauty with immediate effect. Provides professional-grade performance for specific concerns. ,216.21,NatureCare,Professionals
1427,AudioElite Office X Camera,Electronics,Features professional-grade lens with 108MP main sensor. The AudioElite Office X Camera features a 5.8-inch IPS LCD display with 4K resolution. Battery life of up to 20 hours with WiFi 6 connectivity. ,594.74,GigaTech,Professionals
1766,EcoLiving Improve Pro Coffee Maker,Home & Kitchen,Includes warranty and is versatile for various uses.Perfect for busy families who value innovation in their kitchen. The EcoLiving Improve Pro Coffee Maker boasts commercial-grade stainless steel construction. Designed with safety features making it family-friendly. ,42.17,KitchenMaster,Professionals
3055,TrendStyle Know Style Handbag,Fashion,Features ergonomic design that enhances functionality. Crafted from technical fabric for stylish appearance. Perfect for special occasions with practical features. ,284.5,StyleCraft,Students
4032,FreshGlow South Professional Perfume,Beauty & Personal Care,Provides visible results for specific concerns. Packaged in elegant container with glass bottle.Formulated with natural ingredients like vitamin C. Delivers enhanced natural beauty with long-term benefits. ,132.54,FreshGlow,Students
2947,LuxeApparel From Style Dress,Fashion,Crafted from Italian leather for exceptional comfort. Perfect for everyday wear with modern aesthetics. Available in different finishes to suit individual preferences. Features signature detailing that enhances functionality. ,177.57,EliteFashion,Professionals
2631,ChefPro There Premium Mattress,Home & Kitchen,Includes warranty and is dishwasher safe for various uses.Features multiple speed settings for easy operation. Perfect for culinary enthusiasts who value innovation in their kitchen. The ChefPro There Premium Mattress boasts commercial-grade 1500W motor. ,250.53,PremiumKitchen,Students
